"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Heart of Chicago","IL","Chicago","Cook","Chicago",516,195700,0.0103252452245741,0.0510204081632653,0.2875,-0.00768861208208937,-0.005933512418964,"2007-12","2007-Q4",252300,-0.224336107808165,"2004-10"
2014-12-31,"Nob Hill","CA","San Francisco","San Francisco","San Francisco",517,1224100,0.0104837378240053,0.0320377708456285,0.093923145665773,0.0780150871650362,0.0371457623690115,"2014-12","2014-Q4",1224100,0,"2014-12"
2014-12-31,"Tioga-Nicetown","PA","Philadelphia","Philadelphia","Philadelphia",518,53700,0.0209125475285171,0.0697211155378486,0.152360515021459,-0.00258687871703489,0.0162622849936618,"2007-10","2007-Q4",59200,-0.0929054054054054,"2007-04"
2014-12-31,"West Elsdon","IL","Chicago","Cook","Chicago",519,152600,0.0026281208935611,0.0207357859531773,0.0962643678160919,-0.0172839273189798,-0.0349060114636837,"2006-10","2006-Q4",254200,-0.399685287175452,"2002-01"
2014-12-31,"Greater Pinellas Point","FL","Tampa","Pinellas","Saint Petersburg",520,145700,0.00621546961325967,0.0097020097020097,0.0736919675755343,0.0205651463032119,-0.0118221906899999,"2006-05","2006-Q2",230200,-0.367072111207646,"2004-06"
2014-12-31,"Prosperity Church Road","NC","Charlotte","Mecklenburg","Charlotte",521,178000,0.00508187464709204,0.0148232611174458,0.0501474926253687,0.0152832273350889,0.00896606618622986,"2007-10","2007-Q4",183300,-0.0289143480632842,"2006-12"
2014-12-31,"Chicago Lawn","IL","Chicago","Cook","Chicago",522,110700,0.00636363636363636,0.000904159132007233,-0.0881383855024712,-0.0249394261260611,-0.0432214124106341,"2006-10","2006-Q4",212900,-0.480037576326914,"2001-07"
2014-12-31,"Jefferson","OH","Cleveland","Cuyahoga","Cleveland",523,57300,-0.00693240901213172,-0.0238500851788756,-0.0120689655172414,-0.0364791737682817,-0.0400143623322178,"2005-05","2005-Q2",88900,-0.355455568053993,
2014-12-31,"Beach Haven","FL","Jacksonville","Duval","Jacksonville",524,230800,0.00478885502829778,0.0136144049187527,0.0280623608017817,0.0223016589983869,0.00768039770495021,"2006-06","2006-Q2",282500,-0.183008849557522,"2005-07"
2014-12-31,"Kamm's Corner","OH","Cleveland","Cuyahoga","Cleveland",525,101700,-0.00489236790606654,-0.00196270853778214,-0.00973709834469328,-0.0132246735278099,-0.0231187307103741,"2005-02","2005-Q1",129300,-0.213457076566125,"1998-12"
2014-12-31,"Bucktown","IL","Chicago","Cook","Chicago",526,356600,-0.00391061452513967,-0.00834260289210234,-0.0538604404351287,0.00500992863572947,0.00501501344543054,"2007-05","2007-Q2",378400,-0.0576109936575053,"2005-08"
2014-12-31,"Point Loma Heights","CA","San Diego","San Diego","San Diego",527,626000,0.0075647835184291,0.0302830809743252,0.00918910204739642,0.0380809041526722,-0.00337114712788789,"2005-11","2005-Q4",670700,-0.0666467869390189,"2004-08"
2014-12-31,"Sandalwood","FL","Jacksonville","Duval","Jacksonville",528,158500,0,-0.00126023944549464,0.0538563829787234,0.00880850999426208,-0.00340537197430124,"2006-08","2006-Q3",208900,-0.241263762565821,"2004-10"
2014-12-31,"Golden Glades - The Woods","FL","Jacksonville","Duval","Jacksonville",529,212400,0.00188679245283019,0.00615821885362387,0.0694864048338369,0.0175545771755876,0.00663914155081557,"2006-06","2006-Q2",263800,-0.194844579226687,"2005-05"
2014-12-31,"Frankford","MD","Baltimore","Baltimore City","Baltimore",530,116300,-0.00683176771989752,-0.0135708227311281,-0.0292153589315526,-0.0274998846878675,0.00799306306444469,"2007-05","2007-Q2",158600,-0.266708701134931,"2005-06"
2014-12-31,"Downtown","CT","Stamford","Fairfield","Stamford",531,235300,0.000850701829008932,-0.000849256900212314,0.0695454545454545,-0.00502327631595068,-0.0052429525374208,"2007-10","2007-Q4",293900,-0.199387546784621,"2004-08"
2014-12-31,"Magnolia","WA","Seattle","King","Seattle",532,678500,0.0099732063114022,0.0247696722549464,0.0915379665379665,0.0548146232143136,0.0366500186556864,"2014-12","2014-Q4",678500,0,"2014-12"
2014-12-31,"Maplewood","NY","Rochester","Monroe","Rochester",533,63200,0.00476947535771065,0.0193548387096774,0.0515806988352745,-0.000316155611742142,0.00554518193998299,"2009-09","2009-Q3",63500,-0.0047244094488189,"2009-09"
2014-12-31,"Nuuanu-Punchbowl","HI","Honolulu","Honolulu","Honolulu",534,759400,0.00383344348975545,0.0193288590604027,0.0730535537657199,0.039524598392626,0.0338065884035852,"2014-12","2014-Q4",759400,0,"2014-12"
2014-12-31,"Parkway","CA","Sacramento","Sacramento","Sacramento",535,165200,0.0141190914671578,0.0376884422110553,0.160927617709065,0.0917723394030099,-0.0433412993903173,"2006-01","2006-Q1",299700,-0.448782115448782,"2003-04"
2014-12-31,"Mount Washington","CA","Los Angeles","Los Angeles","Los Angeles",536,648500,0.00464756003098373,0.0131229495391345,0.0859008707300737,0.0810101094488813,0.0353685499963141,"2014-12","2014-Q4",648500,0,"2014-12"
2014-12-31,"Byberry","PA","Philadelphia","Philadelphia","Philadelphia",537,177900,0,-0.00614525139664804,0.010221465076661,-0.0127623184717144,0.00496722652183212,"2006-05","2006-Q2",202800,-0.122781065088757,"2005-04"
2014-12-31,"East Sacramento","CA","Sacramento","Sacramento","Sacramento",538,442700,0.00613636363636364,0.0226380226380226,0.0302536653479172,0.0413584467625117,0.00143433625559219,"2005-12","2005-Q4",483500,-0.0843846949327818,"2005-02"
2014-12-31,"Metro West","FL","Orlando","Orange","Orlando",539,129400,0.00857365549493375,0.0253565768621236,0.107876712328767,0.0526888907828604,-0.0196464456501169,"2006-11","2006-Q4",270300,-0.521272660007399,"2003-09"
2014-12-31,"Alderwood Manor","WA","Seattle","Snohomish","Lynnwood",540,355000,0.00509626274065685,0.0163183509876897,0.05060668836934,0.0288776489432578,0.0242363743089398,"2007-08","2007-Q3",384300,-0.0762425188654697,"2006-05"
2014-12-31,"Forest Park East","OH","Columbus","Franklin","Columbus",541,108700,-0.00183654729109275,-0.00366636113657195,0.0411877394636015,-0.0151132236710492,-0.0206342844164428,"2006-05","2006-Q2",136400,-0.20307917888563,"1999-05"
2014-12-31,"DeVeaux","OH","Toledo","Lucas","Toledo",542,71900,0.00418994413407821,0.00278940027894003,0.0496350364963504,-0.0266572215920379,-0.0362385403052474,"2006-03","2006-Q1",107700,-0.332404828226555,"1997-12"
2014-12-31,"Gowanus","NY","New York","Kings","New York",543,891200,0.0179326099371788,0.0536769921967368,0.148157691316671,0.120350626693247,0.0754996948881108,"2014-12","2014-Q4",891200,0,"2014-12"
2014-12-31,"Avondale","IL","Chicago","Cook","Chicago",544,313000,0.00481540930979133,0.0145867098865478,0.0252210940058958,0.0131554252061643,-0.000477974293909056,"2007-03","2007-Q1",348100,-0.100833093938523,"2004-12"
2014-12-31,"Ala Moana-Kakaako","HI","Honolulu","Honolulu","Honolulu",545,505900,0.00317271465397581,0.0105872952457052,-0.00920485703094399,0.0224706183083461,0.0233313634822849,"2014-02","2014-Q1",519400,-0.0259915286869465,"2013-12"
2014-12-31,"East Arlington","FL","Jacksonville","Duval","Jacksonville",546,186800,0.00268384326355341,0.0075512405609493,0.0241228070175439,0.0144145224431087,0.00151141786096765,"2006-06","2006-Q2",243100,-0.23159193747429,"2005-01"
2014-12-31,"Kenmore","MA","Boston","Suffolk","Boston",547,418000,0.0177745312880448,0.044738815296176,0.0641547861507128,0.0645051335152591,0.0389692068666661,"2014-12","2014-Q4",418000,0,"2014-12"
2014-12-31,"Citrus Grove","CA","Los Angeles","Los Angeles","Glendale",548,392700,0.015253360910031,0.0424741173347491,0.13529921942758,0.0406267183006335,0.00424835416617064,"2006-02","2006-Q1",451300,-0.129847108353645,"2005-05"
2014-12-31,"Inner Richmond","CA","San Francisco","San Francisco","San Francisco",549,1538200,0.0137076578357717,0.0327648717604404,0.146626910175177,0.101550095184833,0.0410418418383249,"2014-12","2014-Q4",1538200,0,"2014-12"
2014-12-31,"Buffalo","NV","Las Vegas","Clark","Las Vegas",550,229600,0.00393528640139921,0.00834431269213878,0.12109375,0.0576317526918997,-0.0306041662593786,"2006-05","2006-Q2",365200,-0.371303395399781,"2004-03"
2014-12-31,"Prospect Heights","NY","New York","Kings","New York",551,867500,0.000807568066451315,0.0142640009353443,0.103408801831595,0.114106862086401,0.0850799469697041,"2014-12","2014-Q4",867500,0,"2014-12"
2014-12-31,"DRNAG","CA","Riverside","San Bernardino","San Bernardino",552,198200,0.00456158134820071,0.0205973223480947,0.116619718309859,0.111177803959047,-0.0164253141244939,"2006-08","2006-Q3",327900,-0.395547422994815,"2004-07"
2014-12-31,"Dayton's Bluff","MN","Minneapolis-St Paul","Ramsey","Saint Paul",553,116500,0.00258175559380379,0.0130434782608696,0.0697887970615243,0.0322571701207126,-0.0320738135525507,"2005-08","2005-Q3",167900,-0.306134603930911,"2001-09"
2014-12-31,"Old Colorado City","CO","Colorado Springs","El Paso","Colorado Springs",554,177800,0.0102272727272727,0.0289351851851852,0.0608591885441528,0.0199226658006635,0.0131013296726861,"2014-12","2014-Q4",177800,0,"2014-12"
2014-12-31,"South Weymouth","MA","Boston","Norfolk","Weymouth",555,331700,0.00363086232980333,0.00759416767922236,0.0314054726368159,0.0159281601223691,-0.0055261768499788,"2005-09","2005-Q3",365900,-0.0934681606996447,"2004-04"
2014-12-31,"Lake Murray","CA","San Diego","San Diego","San Diego",556,476900,0.0063304494619118,0.00952582557154954,0.0157614483493078,0.0458150470085088,-0.00578752434562047,"2005-09","2005-Q3",518400,-0.080054012345679,"2004-06"
2014-12-31,"Southeast Raleigh","NC","Raleigh","Wake","Raleigh",557,128000,0.00392156862745098,0.0150674068199841,0.024,-0.00294259400967689,0.00197439709495484,"2007-11","2007-Q4",134300,-0.046909903201787,"2005-10"
2014-12-31,"Mission Hill","MA","Boston","Suffolk","Boston",558,405400,0.00971357409713574,0.0281511539436977,0.165947656025309,0.0736988850421518,0.0319513020081494,"2014-12","2014-Q4",405400,0,"2014-12"
2014-12-31,"Noe Valley","CA","San Francisco","San Francisco","San Francisco",559,1580800,0.00983774115242111,0.024763386490341,0.0887802190233487,0.104389617001051,0.0436363349093425,"2014-12","2014-Q4",1580800,0,"2014-12"
2014-12-31,"New Utrecht","NY","New York","Kings","New York",560,708400,0.00596421471172962,0.0169394200401952,0.1239092495637,0.0532650592459458,0.036307030317581,"2014-12","2014-Q4",708400,0,"2014-12"
2014-12-31,"Kuliouou-Kalani Iki","HI","Honolulu","Honolulu","Honolulu",561,1233400,0.0104038666338986,0.0328253223915592,0.122701620243947,0.064394149436535,0.0452398229925306,"2014-12","2014-Q4",1233400,0,"2014-12"
2014-12-31,"Morgan Park","IL","Chicago","Cook","Chicago",562,116700,0.00343938091143594,0.000857632933104631,-0.0450081833060556,-0.0338122538801999,-0.0156217356262368,"2007-03","2007-Q1",164400,-0.29014598540146,"2002-12"
2014-12-31,"Mount Greenwood","IL","Chicago","Cook","Chicago",563,194500,0.00516795865633075,0.0146061554512259,-0.0136916835699797,-0.0247808913057381,-0.00857840485770833,"2007-03","2007-Q1",249200,-0.219502407704655,"2003-11"
2014-12-31,"Mt Pleasant","OH","Cleveland","Cuyahoga","Cleveland",564,40100,-0.019559902200489,-0.0383693045563549,0,-0.056382652041603,-0.0624269800143553,"2007-02","2007-Q1",80000,-0.49875,
2014-12-31,"Northeast Tacoma","WA","Seattle","Pierce","Tacoma",565,289600,0.00835654596100279,0.0186422792824481,0.0229600847756976,0.00313704317208074,0.00929811712621076,"2007-03","2007-Q1",347600,-0.166858457997698,"2005-06"
2014-12-31,"Outer Sunset","CA","San Francisco","San Francisco","San Francisco",566,880500,0.0117200965184419,0.0295837231057063,0.104352188636649,0.0604713157888845,0.0285608117664664,"2014-12","2014-Q4",880500,0,"2014-12"
2014-12-31,"Portola","CA","San Francisco","San Francisco","San Francisco",567,735500,0.00836303811351796,0.0208188757807078,0.0668697418044677,0.0557350359396578,0.0215282646711332,"2014-12","2014-Q4",735500,0,"2014-12"
2014-12-31,"Midtown","GA","Atlanta","Fulton","Atlanta",568,224800,0.0117011701170117,0.0470423847228691,0.156973751930005,0.0304408507518976,0.00289246253565589,"2007-11","2007-Q4",231600,-0.0293609671848014,"2005-04"
2014-12-31,"Great Bridge East","VA","Virginia Beach","Chesapeake City","Chesapeake",569,307800,0.0022793878215565,0.00918032786885246,0.0437436419125127,0.0024875929374033,0.0104532285649719,"2007-04","2007-Q2",345500,-0.109117221418234,"2005-06"
2014-12-31,"North Collinwood","OH","Cleveland","Cuyahoga","Cleveland",570,56500,0.00355239786856128,0.01985559566787,-0.0325342465753425,-0.0473284623479299,-0.0420278748462857,"2005-12","2005-Q4",94500,-0.402116402116402,
2014-12-31,"Ellet","OH","Akron","Summit","Akron",571,82600,-0.00120918984280532,-0.00481927710843374,0.0122549019607843,-0.0130337715503935,-0.0208753426750861,"2005-03","2005-Q1",102300,-0.192570869990225,"1999-03"
2014-12-31,"Charlestown","MA","Boston","Suffolk","Boston",572,587900,0.0101374570446735,0.0231465367211974,0.0658085569253082,0.0627786891107056,0.0277556643785182,"2014-12","2014-Q4",587900,0,"2014-12"
2014-12-31,"Eastside","CA","Riverside","Riverside","Riverside",573,224100,0.000893255917820456,0.0112815884476534,0.113817097415507,0.0649561145612834,-0.00847149736254715,"2006-07","2006-Q3",350700,-0.360992301112062,"2004-09"
2014-12-31,"Paradise Hills","CA","San Diego","San Diego","San Diego",574,351100,0.00630553167096589,0.0150332466030645,0.0629730547986679,0.0854628934523267,-0.0205899426229594,"2006-03","2006-Q1",462000,-0.24004329004329,"2004-03"
2014-12-31,"Logan Circle","DC","Washington","District of Columbia","Washington",575,530800,0.00511266805529256,0.0131704523764077,0.0496341704567926,0.0428741764237897,0.0238356527743613,"2014-12","2014-Q4",530800,0,"2014-12"
2014-12-31,"Grays Ferry","PA","Philadelphia","Philadelphia","Philadelphia",576,72300,0.0154494382022472,0.0758928571428571,0.259581881533101,0.0369652360276855,0.0424662219169967,"2014-12","2014-Q4",72300,0,"2014-12"
2014-12-31,"West Grand","MI","Grand Rapids","Kent","Grand Rapids",577,77200,0.0012970168612192,-0.0140485312899106,0.00520833333333333,0.00795856370777392,-0.0267068232301076,"2005-04","2005-Q2",103300,-0.252662149080349,"2000-11"
2014-12-31,"Cedar Park","PA","Philadelphia","Philadelphia","Philadelphia",578,243000,0.000823723228995058,0.0420240137221269,0.184787908337396,0.0521047559850234,0.0765644003846104,"2014-12","2014-Q4",243000,0,"2014-12"
2014-12-31,"Adams Morgan","DC","Washington","District of Columbia","Washington",579,514900,0.00194590387234871,0.0056640625,0.0261060183339976,0.0287326114052389,0.0126894157228932,"2014-12","2014-Q4",514900,0,"2014-12"
2014-12-31,"Outer Richmond","CA","San Francisco","San Francisco","San Francisco",580,1090500,0.00925497454881999,0.030036837631057,0.162208248960887,0.0793248931050756,0.0349164909696369,"2014-12","2014-Q4",1090500,0,"2014-12"
2014-12-31,"West Akron","OH","Akron","Summit","Akron",581,49600,-0.00401606425702811,-0.0274509803921569,-0.0728971962616822,-0.0318054707488493,-0.0352332380627481,"2007-03","2007-Q1",77500,-0.36,"1997-09"
2014-12-31,"Bay View","WI","Milwaukee","Milwaukee","Milwaukee",582,144900,0.0027681660899654,0.0197044334975369,0.00415800415800416,-0.00449364593137436,0.00503669077122848,"2006-05","2006-Q2",157400,-0.079415501905972,"2005-07"
2014-12-31,"Inner Sunset","CA","San Francisco","San Francisco","San Francisco",583,1182000,0.00982486117043998,0.0304245488623485,0.130884041331803,0.0715684623151602,0.0324703802462853,"2014-12","2014-Q4",1182000,0,"2014-12"
2014-12-31,"Tampa Palms","FL","Tampa","Hillsborough","Tampa",584,237500,0.00422832980972516,0.00977891156462585,0.0201890034364261,0.0307755816017519,0.00295265207952311,"2006-05","2006-Q2",328700,-0.277456647398844,"2005-02"
2014-12-31,"Puritas-Longmead","OH","Cleveland","Cuyahoga","Cleveland",585,52600,-0.00378787878787879,-0.0131332082551595,-0.0330882352941176,-0.036051719054044,-0.0413035094239254,"2005-09","2005-Q3",82900,-0.365500603136309,
2014-12-31,"Tribeca","NY","New York","New York","New York",586,3225500,0.00863066387316677,0.0196952453211937,0.169337296983759,0.0972830459955243,0.0901269672147398,"2014-12","2014-Q4",3225500,0,"2014-12"
2014-12-31,"Upper Clinton Hill","NJ","New York","Essex","Newark",587,202900,0.00744786494538232,0.0195979899497487,0.0827107790821772,-0.0255229334876407,-0.0125012766530935,"2007-12","2007-Q4",295800,-0.314063556457066,"2004-07"
2014-12-31,"Seatack","VA","Virginia Beach","Virginia Beach City","Virginia Beach",588,243700,0.0107839070924927,0.014571190674438,0.054978354978355,-0.00421374689864185,0.0186923626254611,"2007-04","2007-Q2",276900,-0.119898880462261,"2005-06"
2014-12-31,"Kenmore","OH","Akron","Summit","Akron",589,53500,0.00187265917602996,-0.00186567164179104,0.0408560311284047,-0.0203750948387019,-0.028585069962008,"2007-03","2007-Q1",74300,-0.279946164199192,"1996-08"
2014-12-31,"Whitmer - Trilby","OH","Toledo","Lucas","Toledo",590,81700,0.00368550368550369,0.00739827373612824,0.0381194409148666,-0.0204676765926302,-0.0300953286267884,"2007-02","2007-Q1",112800,-0.275709219858156,"1998-09"
2014-12-31,"Huntridge","NV","Las Vegas","Clark","Las Vegas",591,113300,0.0143240823634736,0.0253393665158371,0.0936293436293436,0.0492293755989628,-0.0475396634911668,"2006-09","2006-Q3",253800,-0.553585500394011,"2001-02"
2014-12-31,"University Village - Little Italy","IL","Chicago","Cook","Chicago",592,211400,0,0.00142112742775936,-0.0194805194805195,-0.0180015607800923,-0.00375295589944824,"2006-07","2006-Q3",244600,-0.135731807031889,"2004-05"
2014-12-31,"Montclare","IL","Chicago","Cook","Chicago",593,202700,0,-0.00246062992125984,0.0432321152856408,-0.0210929855516074,-0.032718695146151,"2007-09","2007-Q3",333500,-0.392203898050974,"2001-10"
2014-12-31,"Washington Highlands","DC","Washington","District of Columbia","Washington",594,222200,0.0113791533909877,0.0354147250698975,0.108229426433915,0.0393545390942962,0.0364045334529539,"2007-06","2007-Q2",247700,-0.102947113443682,"2006-07"
